pokemon_id,team_id,regulation,game_name,pokemon_name,type1,type2,ability,teratype,nature,bst,hp,atk,def,sp_atk,sp_def,spd
1512,50,Regulation Set E,Empoleon,Empoleon,Water,Steel,Competitive,Grass,Modest,530,84,86,88,111,101,60
1513,50,Regulation Set E,Landorus-Therian,Landorus (Therian Forme),Ground,Flying,Intimidate,Flying,Adamant,600,89,145,90,105,80,91
1514,50,Regulation Set E,Heatran (M),Heatran,Fire,Steel,Flash Fire,Grass,Modest,600,91,90,106,130,106,77
1518,51,Regulation Set E,Kommo-o,Kommo-o,Dragon,Fighting,Overcoat,Steel,Timid,600,75,110,125,100,105,85
1519,51,Regulation Set E,Clefairy,Clefairy,Fairy,,Friend Guard,Dark,Relaxed,323,70,45,48,60,65,35
1520,51,Regulation Set E,Arcanine-Hisui,Arcanine (Hisuian Arcanine),Fire,Rock,Intimidate,Grass,Adamant,555,95,115,80,95,80,90
1523,51,Regulation Set E,E123 Omega (Iron Hands),Iron Hands,Fighting,Electric,Quark Drive,Grass,Adamant,570,154,140,108,50,68,50
1524,52,Regulation Set E,Roaring Moon,Roaring Moon,Dragon,Dark,Protosynthesis,Flying,Adamant,590,105,139,71,55,101,119
1525,52,Regulation Set E,Flutter Mane,Flutter Mane,Ghost,Fairy,Protosynthesis,Fairy,Modest,570,55,55,55,135,135,135
1526,52,Regulation Set E,Milotic,Milotic,Water,,Competitive,Poison,Bold,540,95,60,79,100,125,81
1527,52,Regulation Set E,Landorus-Therian,Landorus (Therian Forme),Ground,Flying,Intimidate,Flying,Adamant,600,89,145,90,105,80,91
1528,52,Regulation Set E,Iron Hands,Iron Hands,Fighting,Electric,Quark Drive,Fire,Adamant,570,154,140,108,50,68,50
1530,53,Regulation Set E,Ninetales-Alola,Ninetales (Alolan Ninetales),Ice,Fairy,Snow Warning,Ghost,Timid,505,73,67,75,81,100,109
1531,53,Regulation Set E,Arcanine-Hisui,Arcanine (Hisuian Arcanine),Fire,Rock,Intimidate,Fairy,Adamant,555,95,115,80,95,80,90
1534,53,Regulation Set E,Chien-Pao,Chien-Pao,Dark,Ice,Sword of Ruin,Dark,Adamant,570,80,120,80,90,65,135
1535,53,Regulation Set E,Iron Bundle,Iron Bundle,Ice,Water,Quark Drive,Ice,Timid,570,56,80,114,124,60,136
1538,54,Regulation Set E,Flutter Mane,Flutter Mane,Ghost,Fairy,Protosynthesis,Fairy,Modest,570,55,55,55,135,135,135
1539,54,Regulation Set E,Rillaboom,Rillaboom,Grass,,Grassy Surge,Fire,Adamant,530,100,125,90,60,70,85
1540,54,Regulation Set E,Iron Bundle,Iron Bundle,Ice,Water,Quark Drive,Poison,Timid,570,56,80,114,124,60,136
1541,54,Regulation Set E,Chi-Yu,Chi-Yu,Dark,Fire,Beads of Ruin,Ghost,Timid,570,55,80,80,135,120,100
1542,55,Regulation Set E,Weezing,Weezing,Poison,,Neutralizing Gas,Ghost,Bold,490,65,90,120,85,70,60
1543,55,Regulation Set E,Slaking,Slaking,Normal,,Truant,Fairy,Adamant,670,150,160,100,95,65,100
1545,55,Regulation Set E,Dragonite,Dragonite,Dragon,Flying,Multiscale,Normal,Adamant,600,91,134,95,100,100,80
1546,55,Regulation Set E,Landorus-Therian,Landorus (Therian Forme),Ground,Flying,Intimidate,Flying,Adamant,600,89,145,90,105,80,91
1547,55,Regulation Set E,Chien-Pao,Chien-Pao,Dark,Ice,Sword of Ruin,Ghost,Adamant,570,80,120,80,90,65,135
1596,67,Regulation Set E,Iron Bundle,Iron Bundle,Ice,Water,Quark Drive,Ice,Timid,570,56,80,114,124,60,136
1597,67,Regulation Set E,Iron Hands,Iron Hands,Fighting,Electric,Quark Drive,Grass,Adamant,570,154,140,108,50,68,50
1598,67,Regulation Set E,Flutter Mane,Flutter Mane,Ghost,Fairy,Protosynthesis,Fairy,Timid,570,55,55,55,135,135,135
1599,67,Regulation Set E,Baxcalibur,Baxcalibur,Dragon,Ice,Thermal Exchange,Water,Adamant,600,115,145,92,75,86,87
1600,67,Regulation Set E,Arcanine,Arcanine,Fire,,Intimidate,Dark,Jolly,555,90,110,80,100,80,95
1601,67,Regulation Set E,Garganacl,Garganacl,Rock,,Purifying Salt,Ghost,Relaxed,500,100,100,130,45,90,35
1602,68,Regulation Set E,Baxcalibur,Baxcalibur,Dragon,Ice,Thermal Exchange,Water,Adamant,600,115,145,92,75,86,87
1603,68,Regulation Set E,Tauros-Paldea-Aqua,Tauros (Aqua Breed),Fighting,Water,Intimidate,Steel,Jolly,490,75,110,105,30,70,100
1604,68,Regulation Set E,Flutter Mane,Flutter Mane,Ghost,Fairy,Protosynthesis,Fairy,Timid,570,55,55,55,135,135,135
1605,68,Regulation Set E,Skeledirge,Skeledirge,Fire,Ghost,Unaware,Grass,Modest,530,104,75,100,110,75,66
1606,68,Regulation Set E,Kingambit,Kingambit,Dark,Steel,Defiant,Flying,Adamant,550,100,135,120,60,85,50
1607,68,Regulation Set E,Amoonguss,Amoonguss,Grass,Poison,Regenerator,Water,Relaxed,464,114,85,70,85,80,30
1608,69,Regulation Set E,Mercoledì (Flutter Mane),Flutter Mane,Ghost,Fairy,Protosynthesis,Steel,Timid,570,55,55,55,135,135,135
1609,69,Regulation Set E,Dondozzo (Dondozo) (M),Dondozo,Water,,Unaware,Dragon,Adamant,530,150,100,115,65,65,35
1610,69,Regulation Set E,Samurai Jack (Kingambit) (M),Kingambit,Dark,Steel,Defiant,Flying,Adamant,550,100,135,120,60,85,50
1611,69,Regulation Set E,Dragonheart (Dragonite) (M),Dragonite,Dragon,Flying,Inner Focus,Normal,Adamant,600,91,134,95,100,100,80
1612,69,Regulation Set E,Mothra (Iron Moth),Iron Moth,Fire,Poison,Quark Drive,Grass,Timid,570,80,70,60,140,110,110
1613,69,Regulation Set E,AllYouCanEat (Tatsugiri-Stretchy) (M),Tatsugiri (Stretchy Form),Dragon,Water,Commander,Water,Modest,475,68,50,60,120,95,82
1614,70,Regulation Set E,Abomasnow,Abomasnow,Grass,Ice,Snow Warning,Ice,Timid,494,90,92,75,92,85,60
1615,70,Regulation Set E,Iron Bundle,Iron Bundle,Ice,Water,Quark Drive,Ice,Timid,570,56,80,114,124,60,136
1616,70,Regulation Set E,Iron Hands,Iron Hands,Fighting,Electric,Quark Drive,Electric,Brave,570,154,140,108,50,68,50
1617,70,Regulation Set E,Dragalge,Dragalge,Poison,Dragon,Adaptability,Flying,Quiet,494,65,75,90,97,123,44
1618,70,Regulation Set E,Great Tusk,Great Tusk,Ground,Fighting,Protosynthesis,Ground,Adamant,570,115,131,131,53,53,87
1619,70,Regulation Set E,Arcanine,Arcanine,Fire,,Intimidate,Grass,Calm,555,90,110,80,100,80,95
1620,71,Regulation Set E,Flutter Mane,Flutter Mane,Ghost,Fairy,Protosynthesis,Grass,Timid,570,55,55,55,135,135,135
1621,71,Regulation Set E,Arcanine,Arcanine,Fire,,Intimidate,Normal,Careful,555,90,110,80,100,80,95
1622,71,Regulation Set E,Gothitelle,Gothitelle,Psychic,,Shadow Tag,Steel,Calm,490,70,55,95,95,110,65
1623,71,Regulation Set E,Amoonguss,Amoonguss,Grass,Poison,Regenerator,Dark,Calm,464,114,85,70,85,80,30
1624,71,Regulation Set E,Iron Hands,Iron Hands,Fighting,Electric,Quark Drive,Grass,Adamant,570,154,140,108,50,68,50
1625,71,Regulation Set E,Palafin,Palafin (Hero Form),Water,,Zero to Hero,Water,Adamant,650,100,160,97,106,87,100
1626,72,Regulation Set E,Flutter Mane,Flutter Mane,Ghost,Fairy,Protosynthesis,Fairy,Timid,570,55,55,55,135,135,135
1627,72,Regulation Set E,Maushold,Maushold (Family of Three),Normal,,Friend Guard,Ghost,Jolly,470,74,75,70,65,75,111
1628,72,Regulation Set E,Sandy Shocks,Sandy Shocks,Electric,Ground,Protosynthesis,Grass,Modest,570,85,81,97,121,85,101
1629,72,Regulation Set E,Talonflame,Talonflame,Fire,Flying,Gale Wings,Flying,Jolly,499,78,81,71,74,69,126
1630,72,Regulation Set E,Indeedee-F,Indeedee (Female),Psychic,Normal,Psychic Surge,Grass,Bold,475,70,55,65,95,105,85
1631,72,Regulation Set E,Tyranitar,Tyranitar,Rock,Dark,Sand Stream,Psychic,Adamant,600,100,134,110,95,100,61
1632,73,Regulation Set E,Baxcalibur (F),Baxcalibur,Dragon,Ice,Thermal Exchange,Water,Adamant,600,115,145,92,75,86,87
1633,73,Regulation Set E,Volcarona (F),Volcarona,Bug,Fire,Flame Body,Water,Timid,550,85,60,65,135,105,100
1634,73,Regulation Set E,Meowscarada (M),Meowscarada,Grass,Dark,Overgrow,Grass,Adamant,530,76,110,70,81,70,123
1635,73,Regulation Set E,Mimikyu (M),Mimikyu,Ghost,Fairy,Disguise,Fairy,Adamant,476,55,90,80,50,105,96
1636,73,Regulation Set E,Sandy Shocks,Sandy Shocks,Electric,Ground,Protosynthesis,Grass,Timid,570,85,81,97,121,85,101
1637,73,Regulation Set E,Garganacl (F),Garganacl,Rock,,Purifying Salt,Poison,Careful,500,100,100,130,45,90,35
1638,74,Regulation Set E,grime (Grimmsnarl),Grimmsnarl,Dark,Fairy,Prankster,Ghost,Careful,510,95,120,65,95,75,60
1639,74,Regulation Set E,soul (Arcanine),Arcanine,Fire,,Intimidate,Grass,Adamant,555,90,110,80,100,80,95
1640,74,Regulation Set E,trap (Iron Hands),Iron Hands,Fighting,Electric,Quark Drive,Grass,Adamant,570,154,140,108,50,68,50
1641,74,Regulation Set E,blues (Gastrodon-East),Gastrodon,Water,Ground,Storm Drain,Fire,Modest,475,111,83,68,92,82,39
1642,74,Regulation Set E,ambient (Sylveon),Sylveon,Fairy,,Pixilate,Fire,Modest,525,95,65,65,110,130,60
1643,74,Regulation Set E,grunge (Corviknight),Corviknight,Flying,Steel,Mirror Armor,Dragon,Adamant,495,98,87,105,53,85,67
1644,75,Regulation Set E,Pelipper (M),Pelipper,Water,Flying,Drizzle,Water,Timid,440,60,50,100,95,70,65
1645,75,Regulation Set E,Drednaw (M),Drednaw,Water,Rock,Swift Swim,Water,Adamant,485,90,115,90,48,68,74
1646,75,Regulation Set E,Gholdengo,Gholdengo,Steel,Ghost,Good as Gold,Steel,Modest,550,87,60,95,133,91,84
1647,75,Regulation Set E,Amoonguss (M),Amoonguss,Grass,Poison,Regenerator,Water,Sassy,464,114,85,70,85,80,30
1648,75,Regulation Set E,Iron Valiant,Iron Valiant,Fairy,Fighting,Quark Drive,Fairy,Jolly,590,74,130,90,120,60,116
1649,75,Regulation Set E,Sableye (F),Sableye,Dark,Ghost,Prankster,Ghost,Careful,380,50,75,75,65,65,50
1650,76,Regulation Set E,Iron Hands,Iron Hands,Fighting,Electric,Quark Drive,Grass,Adamant,570,154,140,108,50,68,50
1651,76,Regulation Set E,Arcanine,Arcanine,Fire,,Intimidate,Water,Jolly,555,90,110,80,100,80,95
1652,76,Regulation Set E,Iron Bundle,Iron Bundle,Ice,Water,Quark Drive,Grass,Timid,570,56,80,114,124,60,136
1653,76,Regulation Set E,Gholdengo,Gholdengo,Steel,Ghost,Good as Gold,Steel,Modest,550,87,60,95,133,91,84
1654,76,Regulation Set E,Garganacl,Garganacl,Rock,,Purifying Salt,Ghost,Careful,500,100,100,130,45,90,35
1655,76,Regulation Set E,Amoonguss,Amoonguss,Grass,Poison,Regenerator,Water,Bold,464,114,85,70,85,80,30
1656,77,Regulation Set E,Floatzel,Floatzel,Water,,Swift Swim,Water,Jolly,495,85,105,55,85,50,115
1657,77,Regulation Set E,Pelipper,Pelipper,Water,Flying,Drizzle,Ground,Calm,440,60,50,100,95,70,65
1658,77,Regulation Set E,Kingambit,Kingambit,Dark,Steel,Defiant,Fairy,Brave,550,100,135,120,60,85,50
1659,77,Regulation Set E,Great Tusk,Great Tusk,Ground,Fighting,Protosynthesis,Steel,Adamant,570,115,131,131,53,53,87
1660,77,Regulation Set E,Arcanine,Arcanine,Fire,,Intimidate,Normal,Jolly,555,90,110,80,100,80,95
1661,77,Regulation Set E,Rotom-Mow,Rotom (Mow Rotom),Electric,Grass,Levitate,Electric,Timid,520,50,65,107,105,107,86
1662,78,Regulation Set E,Dragapult,Dragapult,Dragon,Ghost,Clear Body,Steel,Jolly,600,88,120,75,100,75,142
1663,78,Regulation Set E,Coalossal,Coalossal,Rock,Fire,Steam Engine,Rock,Adamant,510,110,80,120,80,90,30
1664,78,Regulation Set E,Tauros-Paldea-Aqua,Tauros (Aqua Breed),Fighting,Water,Intimidate,Water,Jolly,490,75,110,105,30,70,100
1665,78,Regulation Set E,Hydreigon (F),Hydreigon,Dark,Dragon,Levitate,Steel,Timid,600,92,105,90,125,90,98
1666,78,Regulation Set E,Brute Bonnet,Brute Bonnet,Grass,Dark,Protosynthesis,Water,Adamant,570,111,127,99,79,99,55
1667,78,Regulation Set E,Iron Hands,Iron Hands,Fighting,Electric,Quark Drive,Grass,Adamant,570,154,140,108,50,68,50
1668,79,Regulation Set E,Indeedee-F,Indeedee (Female),Psychic,Normal,Psychic Surge,Fairy,Relaxed,475,70,55,65,95,105,85
1669,79,Regulation Set E,Torkoal,Torkoal,Fire,,Drought,Fire,Quiet,470,70,85,140,85,70,20
1670,79,Regulation Set E,Hatterene,Hatterene,Psychic,Fairy,Magic Bounce,Grass,Quiet,510,57,90,95,136,103,29
1671,79,Regulation Set E,Arboliva,Arboliva,Grass,Normal,Seed Sower,Water,Quiet,510,78,69,90,125,109,39
1672,79,Regulation Set E,Great Tusk,Great Tusk,Ground,Fighting,Protosynthesis,Steel,Hardy,570,115,131,131,53,53,87
1673,79,Regulation Set E,Oranguru,Oranguru,Normal,Psychic,Inner Focus,Dark,Sassy,490,90,60,80,90,110,60
1674,80,Regulation Set E,Indeedee-F,Indeedee (Female),Psychic,Normal,Psychic Surge,Fairy,Bold,475,70,55,65,95,105,85
1675,80,Regulation Set E,Armarouge,Armarouge,Fire,Psychic,Flash Fire,Grass,Quiet,525,85,60,100,125,80,75
1676,80,Regulation Set E,Torkoal,Torkoal,Fire,,Drought,Fire,Quiet,470,70,85,140,85,70,20
1677,80,Regulation Set E,Great Tusk,Great Tusk,Ground,Fighting,Protosynthesis,Fire,Adamant,570,115,131,131,53,53,87
1678,80,Regulation Set E,Flutter Mane,Flutter Mane,Ghost,Fairy,Protosynthesis,Fairy,Modest,570,55,55,55,135,135,135
1679,80,Regulation Set E,Brute Bonnet,Brute Bonnet,Grass,Dark,Protosynthesis,Poison,Careful,570,111,127,99,79,99,55
1680,81,Regulation Set E,Roaring Moon,Roaring Moon,Dragon,Dark,Protosynthesis,Flying,Jolly,590,105,139,71,55,101,119
1681,81,Regulation Set E,Iron Bundle,Iron Bundle,Ice,Water,Quark Drive,Water,Timid,570,56,80,114,124,60,136
1682,81,Regulation Set E,Tauros-Paldea-Blaze,Tauros (Blaze Breed),Fighting,Fire,Intimidate,Grass,Adamant,490,75,110,105,30,70,100
1683,81,Regulation Set E,Kingambit,Kingambit,Dark,Steel,Defiant,Flying,Adamant,550,100,135,120,60,85,50
1684,81,Regulation Set E,Sylveon,Sylveon,Fairy,,Pixilate,Ground,Modest,525,95,65,65,110,130,60
1685,81,Regulation Set E,Sandy Shocks,Sandy Shocks,Electric,Ground,Protosynthesis,Grass,Modest,570,85,81,97,121,85,101
1686,82,Regulation Set E,Iron Valiant,Iron Valiant,Fairy,Fighting,Quark Drive,Fairy,Naive,590,74,130,90,120,60,116
1687,82,Regulation Set E,Kingambit,Kingambit,Dark,Steel,Defiant,Flying,Adamant,550,100,135,120,60,85,50
1688,82,Regulation Set E,Ceruledge,Ceruledge,Fire,Ghost,Flash Fire,Ghost,Adamant,525,75,125,80,60,100,85
1689,82,Regulation Set E,Rotom-Wash,Rotom (Wash Rotom),Electric,Water,Levitate,Electric,Modest,520,50,65,107,105,107,86
1690,82,Regulation Set E,Amoonguss,Amoonguss,Grass,Poison,Regenerator,Water,Impish,464,114,85,70,85,80,30
1691,82,Regulation Set E,Garchomp,Garchomp,Dragon,Ground,Rough Skin,Ground,Jolly,600,108,130,95,80,85,102
1692,83,Regulation Set E,Iron Moth,Iron Moth,Fire,Poison,Quark Drive,Grass,Timid,570,80,70,60,140,110,110
1693,83,Regulation Set E,Flutter Mane,Flutter Mane,Ghost,Fairy,Protosynthesis,Steel,Timid,570,55,55,55,135,135,135
1694,83,Regulation Set E,Dondozo,Dondozo,Water,,Unaware,Dragon,Jolly,530,150,100,115,65,65,35
1696,83,Regulation Set E,Gholdengo,Gholdengo,Steel,Ghost,Good as Gold,Steel,Modest,550,87,60,95,133,91,84
1697,83,Regulation Set E,Kingambit,Kingambit,Dark,Steel,Defiant,Flying,Adamant,550,100,135,120,60,85,50
1698,84,Regulation Set E,Spiritomb (M),Spiritomb,Ghost,Dark,Infiltrator,Steel,Sassy,485,50,92,108,92,108,35
1699,84,Regulation Set E,Iron Hands,Iron Hands,Fighting,Electric,Quark Drive,Fighting,Adamant,570,154,140,108,50,68,50
1700,84,Regulation Set E,Scizor (M),Scizor,Bug,Steel,Technician,Fire,Adamant,500,70,130,100,55,80,65
1701,84,Regulation Set E,Pelipper (F),Pelipper,Water,Flying,Drizzle,Flying,Modest,440,60,50,100,95,70,65
1702,84,Regulation Set E,Farigiraf (F),Farigiraf,Normal,Psychic,Armor Tail,Poison,Quiet,520,120,90,70,110,70,60
1703,84,Regulation Set E,Pincurchin (F),Pincurchin,Electric,,Electric Surge,Electric,Quiet,435,48,101,95,91,85,15
1704,85,Regulation Set E,Flutter Mane,Flutter Mane,Ghost,Fairy,Protosynthesis,Fairy,Timid,570,55,55,55,135,135,135
1705,85,Regulation Set E,Sandy Shocks,Sandy Shocks,Electric,Ground,Protosynthesis,Electric,Timid,570,85,81,97,121,85,101
1706,85,Regulation Set E,Brute Bonnet,Brute Bonnet,Grass,Dark,Protosynthesis,Fire,Adamant,570,111,127,99,79,99,55
1707,85,Regulation Set E,Tauros-Paldea-Blaze,Tauros (Blaze Breed),Fighting,Fire,Intimidate,Grass,Jolly,490,75,110,105,30,70,100
1708,85,Regulation Set E,Scizor (M),Scizor,Bug,Steel,Technician,Dragon,Adamant,500,70,130,100,55,80,65
1709,85,Regulation Set E,Murkrow (M),Murkrow,Dark,Flying,Prankster,Ghost,Impish,405,60,85,42,85,42,91
1710,86,Regulation Set E,Abomasnow (F),Abomasnow,Grass,Ice,Snow Warning,Water,Modest,494,90,92,75,92,85,60
1711,86,Regulation Set E,Iron Bundle,Iron Bundle,Ice,Water,Quark Drive,Ice,Timid,570,56,80,114,124,60,136
1712,86,Regulation Set E,Flutter Mane,Flutter Mane,Ghost,Fairy,Protosynthesis,Fairy,Timid,570,55,55,55,135,135,135
1713,86,Regulation Set E,Iron Moth,Iron Moth,Fire,Poison,Quark Drive,Dark,Timid,570,80,70,60,140,110,110
1714,86,Regulation Set E,Dragonite (M),Dragonite,Dragon,Flying,Multiscale,Normal,Adamant,600,91,134,95,100,100,80
1715,86,Regulation Set E,Brute Bonnet,Brute Bonnet,Grass,Dark,Protosynthesis,Dark,Brave,570,111,127,99,79,99,55
1716,87,Regulation Set E,Brute Bonnet,Brute Bonnet,Grass,Dark,Protosynthesis,Dark,Brave,570,111,127,99,79,99,55
1717,87,Regulation Set E,Iron Hands,Iron Hands,Fighting,Electric,Quark Drive,Steel,Brave,570,154,140,108,50,68,50
1718,87,Regulation Set E,Scream Tail,Scream Tail,Fairy,Psychic,Protosynthesis,Grass,Sassy,570,115,65,99,65,115,111
1719,87,Regulation Set E,Annihilape (M),Annihilape,Fighting,Ghost,Defiant,Fighting,Jolly,535,110,115,80,50,90,90
1720,87,Regulation Set E,Torkoal (M),Torkoal,Fire,,Drought,Fire,Quiet,470,70,85,140,85,70,20
1721,87,Regulation Set E,Sylveon (M),Sylveon,Fairy,,Pixilate,Rock,Quiet,525,95,65,65,110,130,60
1722,88,Regulation Set E,Flutter Mane,Flutter Mane,Ghost,Fairy,Protosynthesis,Fairy,Timid,570,55,55,55,135,135,135
1723,88,Regulation Set E,Iron Moth,Iron Moth,Fire,Poison,Quark Drive,Dark,Timid,570,80,70,60,140,110,110
1724,88,Regulation Set E,Dondozo (M),Dondozo,Water,,Unaware,Grass,Adamant,530,150,100,115,65,65,35
1725,88,Regulation Set E,Tatsugiri-Stretchy (M),Tatsugiri (Stretchy Form),Dragon,Water,Commander,Water,Timid,475,68,50,60,120,95,82
1726,88,Regulation Set E,Dragonite (F),Dragonite,Dragon,Flying,Multiscale,Flying,Adamant,600,91,134,95,100,100,80
1727,88,Regulation Set E,Kingambit (M),Kingambit,Dark,Steel,Defiant,Dark,Adamant,550,100,135,120,60,85,50
1728,89,Regulation Set E,Amoonguss (M),Amoonguss,Grass,Poison,Regenerator,Water,Relaxed,464,114,85,70,85,80,30
1729,89,Regulation Set E,Arcanine (M),Arcanine,Fire,,Intimidate,Water,Timid,555,90,110,80,100,80,95
1730,89,Regulation Set E,Sylveon (M),Sylveon,Fairy,,Pixilate,Fire,Modest,525,95,65,65,110,130,60
1731,89,Regulation Set E,Iron Thorns,Iron Thorns,Rock,Electric,Quark Drive,Grass,Adamant,570,100,134,110,70,84,72
1732,89,Regulation Set E,Mimikyu (M),Mimikyu,Ghost,Fairy,Disguise,Fairy,Brave,476,55,90,80,50,105,96
1733,89,Regulation Set E,Roaring Moon,Roaring Moon,Dragon,Dark,Protosynthesis,Flying,Jolly,590,105,139,71,55,101,119
